date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:02:19	471704/471704	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:19%20GMT	https://static.wixstatic.com/media/48dad3_a9e8558e0f134c23959e8110d9b7408f~mv2.png/v1/fit/w_378,h_672,q_90/48dad3_a9e8558e0f134c23959e8110d9b7408f~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_a9e8558e0f134c23959e8110d9b7408f_mv2.png/v1/fit/w_378,h_672,q_90/48dad3_a9e8558e0f134c23959e8110d9b7408f_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:20	37856/37856	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:19%20GMT	https://static.wixstatic.com/media/48dad3_45507b5e5e754c4b89c2c4e85c897867f003.jpg/v1/fit/w_480,h_854,q_90/48dad3_45507b5e5e754c4b89c2c4e85c897867f003.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_45507b5e5e754c4b89c2c4e85c897867f003.jpg/v1/fit/w_480,h_854,q_90/48dad3_45507b5e5e754c4b89c2c4e85c897867f003.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:20	520793/520793	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:19%20GMT	https://static.wixstatic.com/media/48dad3_1171a501297e4b9d9569bfaf247b64ca~mv2.png/v1/fill/w_375,h_665,fp_0.52_0.42,q_90/48dad3_1171a501297e4b9d9569bfaf247b64ca~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_1171a501297e4b9d9569bfaf247b64ca_mv2.png/v1/fill/w_375,h_665,fp_0.52_0.42,q_90/48dad3_1171a501297e4b9d9569bfaf247b64ca_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:20	780619/780619	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:20%20GMT	https://static.wixstatic.com/media/48dad3_b526322926364e739c264ca258712fb2~mv2.png/v1/fit/w_480,h_854,q_90/48dad3_b526322926364e739c264ca258712fb2~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_b526322926364e739c264ca258712fb2_mv2.png/v1/fit/w_480,h_854,q_90/48dad3_b526322926364e739c264ca258712fb2_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:21	528159/528159	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:21%20GMT	https://static.wixstatic.com/media/48dad3_4c76977ecf2a4f47885e59377be2a030~mv2.png/v1/fit/w_480,h_850,q_90/48dad3_4c76977ecf2a4f47885e59377be2a030~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_4c76977ecf2a4f47885e59377be2a030_mv2.png/v1/fit/w_480,h_850,q_90/48dad3_4c76977ecf2a4f47885e59377be2a030_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:21	568242/568242	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:21%20GMT	https://static.wixstatic.com/media/48dad3_ac4b51f468094c8cb65cbe15eeaecf5e~mv2.png/v1/fit/w_480,h_854,q_90/48dad3_ac4b51f468094c8cb65cbe15eeaecf5e~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_ac4b51f468094c8cb65cbe15eeaecf5e_mv2.png/v1/fit/w_480,h_854,q_90/48dad3_ac4b51f468094c8cb65cbe15eeaecf5e_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:22	210006/210006	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:21%20GMT	https://static.wixstatic.com/media/48dad3_767b58815ff44c068a5106b703f515d8~mv2.jpg/v1/fill/w_480,h_850,fp_0.93_0.55,q_90/48dad3_767b58815ff44c068a5106b703f515d8~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_767b58815ff44c068a5106b703f515d8_mv2.jpg/v1/fill/w_480,h_850,fp_0.93_0.55,q_90/48dad3_767b58815ff44c068a5106b703f515d8_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:22	426988/426988	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:22%20GMT	https://static.wixstatic.com/media/48dad3_c5067a7d2bea4b7a9673475aa637c26d~mv2.png/v1/fit/w_480,h_854,q_90/48dad3_c5067a7d2bea4b7a9673475aa637c26d~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_c5067a7d2bea4b7a9673475aa637c26d_mv2.png/v1/fit/w_480,h_854,q_90/48dad3_c5067a7d2bea4b7a9673475aa637c26d_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:23	661729/661729	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:22%20GMT	https://static.wixstatic.com/media/48dad3_0268768f8ea44f51b6742b7d32bd92a9~mv2.png/v1/fit/w_480,h_854,q_90/48dad3_0268768f8ea44f51b6742b7d32bd92a9~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_0268768f8ea44f51b6742b7d32bd92a9_mv2.png/v1/fit/w_480,h_854,q_90/48dad3_0268768f8ea44f51b6742b7d32bd92a9_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:23	79520/79520	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:23%20GMT	https://static.wixstatic.com/media/48dad3_2479aa771ae3454d8f06d2370bcb25d7~mv2.jpg/v1/fit/w_385,h_684,q_90/48dad3_2479aa771ae3454d8f06d2370bcb25d7~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_2479aa771ae3454d8f06d2370bcb25d7_mv2.jpg/v1/fit/w_385,h_684,q_90/48dad3_2479aa771ae3454d8f06d2370bcb25d7_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:24	595686/595686	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:23%20GMT	https://static.wixstatic.com/media/48dad3_1002521fb55b4332898804438ea622da~mv2.png/v1/fill/w_480,h_850,fp_0.82_0.58,q_90/48dad3_1002521fb55b4332898804438ea622da~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_1002521fb55b4332898804438ea622da_mv2.png/v1/fill/w_480,h_850,fp_0.82_0.58,q_90/48dad3_1002521fb55b4332898804438ea622da_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:24	654941/654941	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:24%20GMT	https://static.wixstatic.com/media/48dad3_3cb3135e2038423daab3cd18ca2fdaf0~mv2.png/v1/fit/w_480,h_850,q_90/48dad3_3cb3135e2038423daab3cd18ca2fdaf0~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_3cb3135e2038423daab3cd18ca2fdaf0_mv2.png/v1/fit/w_480,h_850,q_90/48dad3_3cb3135e2038423daab3cd18ca2fdaf0_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:24	543220/543220	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:24%20GMT	https://static.wixstatic.com/media/48dad3_37eec5ade24b43f98f25461de146e5d2~mv2.png/v1/fit/w_480,h_854,q_90/48dad3_37eec5ade24b43f98f25461de146e5d2~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_37eec5ade24b43f98f25461de146e5d2_mv2.png/v1/fit/w_480,h_854,q_90/48dad3_37eec5ade24b43f98f25461de146e5d2_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:25	95196/95196	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:25%20GMT	https://static.wixstatic.com/media/48dad3_de89cc35a25b441fa4306e38ea4eca43~mv2.png/v1/fit/w_480,h_854,q_90/48dad3_de89cc35a25b441fa4306e38ea4eca43~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_de89cc35a25b441fa4306e38ea4eca43_mv2.png/v1/fit/w_480,h_854,q_90/48dad3_de89cc35a25b441fa4306e38ea4eca43_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:25	6864/6864	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:25%20GMT	https://static.wixstatic.com/media/c837a6_e5a608d569fd4c56bcfedec4a72bfbd9~mv2.png/v1/fill/w_138,h_46,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Apple%20Store.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/c837a6_e5a608d569fd4c56bcfedec4a72bfbd9_mv2.png/v1/fill/w_138,h_46,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Apple%20Store.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:26	4194/4194	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:25%20GMT	https://static.wixstatic.com/media/c837a6_382fdb7f2d0548b4abd0c3f53011a351~mv2.png/v1/fill/w_135,h_40,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Google%20Play.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/c837a6_382fdb7f2d0548b4abd0c3f53011a351_mv2.png/v1/fill/w_135,h_40,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Google%20Play.png	(from https://jerecodelacruz.wixsite.com/portfolio/ayos)
00:02:27	3212/3212	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:27%20GMT	https://static.wixstatic.com/media/48dad3_ab86caee3eea435bafb87fc9a103576ef000.jpg/v1/fill/w_147,h_83,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/48dad3_ab86caee3eea435bafb87fc9a103576ef000.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_ab86caee3eea435bafb87fc9a103576ef000.jpg/v1/fill/w_147,h_83,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/48dad3_ab86caee3eea435bafb87fc9a103576ef000.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:27	47777/47777	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:27%20GMT	https://static.wixstatic.com/media/48dad3_fb3a3d9778244513aa078071453f3e50f003.jpg/v1/fit/w_480,h_361,q_90/48dad3_fb3a3d9778244513aa078071453f3e50f003.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_fb3a3d9778244513aa078071453f3e50f003.jpg/v1/fit/w_480,h_361,q_90/48dad3_fb3a3d9778244513aa078071453f3e50f003.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:27	4172/4172	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:27%20GMT	https://static.wixstatic.com/media/48dad3_6eb0baa1e4014b3298cb04371a029c84~mv2.jpg/v1/fill/w_76,h_76,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/275426074_116766107611322_5042758767507525916_n.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_6eb0baa1e4014b3298cb04371a029c84_mv2.jpg/v1/fill/w_76,h_76,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/275426074_116766107611322_5042758767507525916_n.77.delay	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:28	79843/79843	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:27%20GMT	https://static.wixstatic.com/media/48dad3_c77ae84cd8dd42bb9b1b8dee6927ae59~mv2.jpg/v1/fill/w_480,h_360,fp_0.7_0.33,q_90/48dad3_c77ae84cd8dd42bb9b1b8dee6927ae59~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_c77ae84cd8dd42bb9b1b8dee6927ae59_mv2.jpg/v1/fill/w_480,h_360,fp_0.7_0.33,q_90/48dad3_c77ae84cd8dd42bb9b1b8dee6927ae59_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:28	84515/84515	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:28%20GMT	https://static.wixstatic.com/media/48dad3_19f1c1e59fed4e908e18849612c998ae~mv2.jpg/v1/fill/w_480,h_361,fp_0.49_0.34,q_90/48dad3_19f1c1e59fed4e908e18849612c998ae~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_19f1c1e59fed4e908e18849612c998ae_mv2.jpg/v1/fill/w_480,h_361,fp_0.49_0.34,q_90/48dad3_19f1c1e59fed4e908e18849612c998ae_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:28	43575/43575	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:28%20GMT	https://static.wixstatic.com/media/48dad3_1c7297d9bb234a83a690cab85be06afdf003.jpg/v1/fit/w_480,h_361,q_90/48dad3_1c7297d9bb234a83a690cab85be06afdf003.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_1c7297d9bb234a83a690cab85be06afdf003.jpg/v1/fit/w_480,h_361,q_90/48dad3_1c7297d9bb234a83a690cab85be06afdf003.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:29	47643/47643	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:29%20GMT	https://static.wixstatic.com/media/48dad3_ab86caee3eea435bafb87fc9a103576ef003.jpg/v1/fit/w_480,h_360,q_90/48dad3_ab86caee3eea435bafb87fc9a103576ef003.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_ab86caee3eea435bafb87fc9a103576ef003.jpg/v1/fit/w_480,h_360,q_90/48dad3_ab86caee3eea435bafb87fc9a103576ef003.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:29	64915/64915	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:29%20GMT	https://static.wixstatic.com/media/48dad3_3c4869794ff7480699a552f8bec5093f~mv2.jpg/v1/fit/w_480,h_361,q_90/48dad3_3c4869794ff7480699a552f8bec5093f~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_3c4869794ff7480699a552f8bec5093f_mv2.jpg/v1/fit/w_480,h_361,q_90/48dad3_3c4869794ff7480699a552f8bec5093f_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:30	80366/80366	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:30%20GMT	https://static.wixstatic.com/media/48dad3_30e369694fa74f02adc9bf3948da6a0c~mv2.jpg/v1/fit/w_480,h_361,q_90/48dad3_30e369694fa74f02adc9bf3948da6a0c~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_30e369694fa74f02adc9bf3948da6a0c_mv2.jpg/v1/fit/w_480,h_361,q_90/48dad3_30e369694fa74f02adc9bf3948da6a0c_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:30	31510/31510	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:30%20GMT	https://static.wixstatic.com/media/48dad3_2b3cf4642d074e20876e0ece127c9632~mv2.jpg/v1/fit/w_480,h_360,q_90/48dad3_2b3cf4642d074e20876e0ece127c9632~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_2b3cf4642d074e20876e0ece127c9632_mv2.jpg/v1/fit/w_480,h_360,q_90/48dad3_2b3cf4642d074e20876e0ece127c9632_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:31	84499/84499	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:31%20GMT	https://static.wixstatic.com/media/48dad3_4824d9d48f6146ed81261924c9ec3565~mv2.png/v1/fit/w_480,h_361,q_90/48dad3_4824d9d48f6146ed81261924c9ec3565~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_4824d9d48f6146ed81261924c9ec3565_mv2.png/v1/fit/w_480,h_361,q_90/48dad3_4824d9d48f6146ed81261924c9ec3565_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:31	42811/42811	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:31%20GMT	https://static.wixstatic.com/media/48dad3_c9f1aac1ab234a6ebea8a2d07ee34680~mv2.jpg/v1/fit/w_480,h_361,q_90/48dad3_c9f1aac1ab234a6ebea8a2d07ee34680~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_c9f1aac1ab234a6ebea8a2d07ee34680_mv2.jpg/v1/fit/w_480,h_361,q_90/48dad3_c9f1aac1ab234a6ebea8a2d07ee34680_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:32	73553/73553	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:32%20GMT	https://static.wixstatic.com/media/48dad3_20c2da9e551f4e52b3988cee7b1ba95a~mv2.jpg/v1/fill/w_480,h_360,fp_0.69_0.57,q_90/48dad3_20c2da9e551f4e52b3988cee7b1ba95a~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_20c2da9e551f4e52b3988cee7b1ba95a_mv2.jpg/v1/fill/w_480,h_360,fp_0.69_0.57,q_90/48dad3_20c2da9e551f4e52b3988cee7b1ba95a_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:32	8512/8512	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:32%20GMT	https://static.wixstatic.com/media/48dad3_f483bf457779498790a33916c1f2ce40~mv2.png/v1/fill/w_66,h_59,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/R.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_f483bf457779498790a33916c1f2ce40_mv2.png/v1/fill/w_66,h_59,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/R.png	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:33	6971/6971	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:32%20GMT	https://static.wixstatic.com/media/48dad3_a51243e4bfc0404384fd1b1af8e64a51~mv2.png/v1/fill/w_59,h_59,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/f_logo_RGB-Blue_1024.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_a51243e4bfc0404384fd1b1af8e64a51_mv2.png/v1/fill/w_59,h_59,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/f_logo_RGB-Blue_1024.png	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:33	4600/4600	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:33%20GMT	https://static.wixstatic.com/media/48dad3_9f7be0c6bf6641379eaffdc608bf953a~mv2.png/v1/fill/w_59,h_59,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/discord_icon_130958.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_9f7be0c6bf6641379eaffdc608bf953a_mv2.png/v1/fill/w_59,h_59,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/discord_icon_130958.png	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:33	133672/133672	---M-Z	200	added ('OK')	application/javascript	etag:W/%2290feb2fa2edb3ab55c9cac62bc4e9640%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.8add2233.bundle.min.js	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.8add2233.bundle.min.js	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:34	210071/210071	---M-Z	200	added ('OK')	application/javascript	etag:W/%2241a7d5125a9e1dbb1eea7b23e0940d5b%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.1550a9c2.bundle.min.js	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.parastorage.com/services/wix-thunderbolt/dist/main.1550a9c2.bundle.min.js	(from https://jerecodelacruz.wixsite.com/portfolio/arcus)
00:02:35	3858/3858	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:35%20GMT	https://static.wixstatic.com/media/48dad3_d8a892dda8644fdabd14846e974f6e32~mv2.jpg/v1/fill/w_147,h_76,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/48dad3_d8a892dda8644fdabd14846e974f6e32~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_d8a892dda8644fdabd14846e974f6e32_mv2.jpg/v1/fill/w_147,h_76,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/48dad3_d8a892dda8644fdabd14846e974f6e32_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/axie-floating-energy-counter)
00:02:36	24498/24498	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:35%20GMT	https://static.wixstatic.com/media/48dad3_07a3549c50f543faa74cd47324c21c12~mv2.jpg/v1/fit/w_480,h_271,q_90/48dad3_07a3549c50f543faa74cd47324c21c12~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_07a3549c50f543faa74cd47324c21c12_mv2.jpg/v1/fit/w_480,h_271,q_90/48dad3_07a3549c50f543faa74cd47324c21c12_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/axie-floating-energy-counter)
00:02:36	61871/61871	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:36%20GMT	https://static.wixstatic.com/media/48dad3_d8a892dda8644fdabd14846e974f6e32~mv2.jpg/v1/fit/w_480,h_271,q_90/48dad3_d8a892dda8644fdabd14846e974f6e32~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_d8a892dda8644fdabd14846e974f6e32_mv2.jpg/v1/fit/w_480,h_271,q_90/48dad3_d8a892dda8644fdabd14846e974f6e32_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/axie-floating-energy-counter)
00:02:37	53420/53420	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:37%20GMT	https://static.wixstatic.com/media/48dad3_900491874803445d98448fe2e8ba3fee~mv2.jpg/v1/fit/w_480,h_271,q_90/48dad3_900491874803445d98448fe2e8ba3fee~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_900491874803445d98448fe2e8ba3fee_mv2.jpg/v1/fit/w_480,h_271,q_90/48dad3_900491874803445d98448fe2e8ba3fee_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/axie-floating-energy-counter)
00:02:38	21184/21184	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2016:02:37%20GMT	https://static.wixstatic.com/media/48dad3_f58cadee384f4e0594d5d6db3c4ede66~mv2.png/v1/fit/w_480,h_271,q_90/48dad3_f58cadee384f4e0594d5d6db3c4ede66~mv2.png	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_f58cadee384f4e0594d5d6db3c4ede66_mv2.png/v1/fit/w_480,h_271,q_90/48dad3_f58cadee384f4e0594d5d6db3c4ede66_mv2.png	(from https://jerecodelacruz.wixsite.com/portfolio/axie-floating-energy-counter)
00:02:38	3340/3340	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:38%20GMT	https://static.wixstatic.com/media/48dad3_4c0fb219a92441aeb383478c36e3b379~mv2.jpg/v1/fill/w_147,h_72,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/48dad3_4c0fb219a92441aeb383478c36e3b379~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_4c0fb219a92441aeb383478c36e3b379_mv2.jpg/v1/fill/w_147,h_72,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/48dad3_4c0fb219a92441aeb383478c36e3b379_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/perya-games-1)
00:02:39	6262/6262	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:39%20GMT	https://static.wixstatic.com/media/48dad3_4c0fb219a92441aeb383478c36e3b379~mv2.jpg/v1/crop/x_1092,y_0,w_2084,h_2084/fill/w_76,h_76,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/Banner-01.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_4c0fb219a92441aeb383478c36e3b379_mv2.jpg/v1/crop/x_1092,y_0,w_2084,h_2084/fill/w_76,h_76,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/Banner-01.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/perya-games-1)
00:02:40	42597/42597	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2016:02:40%20GMT	https://static.wixstatic.com/media/48dad3_00166cddc98d43988baba7f899234106~mv2.jpg/v1/fit/w_480,h_641,q_90/48dad3_00166cddc98d43988baba7f899234106~mv2.jpg	C:/Users/jerec/Desktop/PorfolioWebsite/Portfolio/static.wixstatic.com/media/48dad3_00166cddc98d43988baba7f899234106_mv2.jpg/v1/fit/w_480,h_641,q_90/48dad3_00166cddc98d43988baba7f899234106_mv2.jpg	(from https://jerecodelacruz.wixsite.com/portfolio/perya-games-1)
